#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
942165,10323784,phiIBB-PF7Ap01,phiIBB-PF7Ap01,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323785,phiIBB-PF7Ap02,phiIBB-PF7Ap02,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323786,phiIBB-PF7Ap03,phiIBB-PF7Ap03,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323787,phiIBB-PF7Ap04,phiIBB-PF7Ap04,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323788,phiIBB-PF7Ap05,phiIBB-PF7Ap05,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323789,phiIBB-PF7Ap06,phiIBB-PF7Ap06,-,-,-,-,RNA polymerase,protein-coding,-,-,-,RNA polymerase,20201220,-
942165,10323790,phiIBB-PF7Ap07,phiIBB-PF7Ap07,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323791,phiIBB-PF7Ap08,phiIBB-PF7Ap08,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323792,phiIBB-PF7Ap08A,phiIBB-PF7Ap08A,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323793,phiIBB-PF7Ap09,phiIBB-PF7Ap09,-,-,-,-,putative DNA ligase,protein-coding,-,-,-,putative DNA ligase,20201220,-
942165,10323794,phiIBB-PF7Ap10,phiIBB-PF7Ap10,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323795,phiIBB-PF7p11,phiIBB-PF7p11,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323796,phiIBB-PF7Ap11A,phiIBB-PF7Ap11A,-,-,-,-,bacterial RNA polymerase inhibitor,protein-coding,-,-,-,bacterial RNA polymerase inhibitor,20201220,-
942165,10323797,phiIBB-PF7Ap12,phiIBB-PF7Ap12,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323798,phiIBB-PF7Ap13,phiIBB-PF7Ap13,-,-,-,-,single-stranded DNA-binding protein,protein-coding,-,-,-,single-stranded DNA-binding protein,20201220,-
942165,10323799,phiIBB-PF7Ap14,phiIBB-PF7Ap14,-,-,-,-,putative endonuclease I,protein-coding,-,-,-,putative endonuclease I,20201220,-
942165,10323800,phiIBB-PF7Ap15,phiIBB-PF7Ap15,-,-,-,-,putative lysozyme/amidase,protein-coding,-,-,-,putative lysozyme/amidase,20201220,-
942165,10323801,phiIBB-PF7Ap16,phiIBB-PF7Ap16,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323802,phiIBB-PF7Ap17,phiIBB-PF7Ap17,-,-,-,-,putative primase/helicase,protein-coding,-,-,-,putative primase/helicase,20201220,-
942165,10323803,phiIBB-PF7Ap17A,phiIBB-PF7Ap17A,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323804,phiIBB-PF7Ap18,phiIBB-PF7Ap18,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323805,phiIBB-PF7Ap19,phiIBB-PF7Ap19,-,-,-,-,DNA polymerase,protein-coding,-,-,-,DNA polymerase,20201220,-
942165,10323806,phiIBB-PF7Ap19A,phiIBB-PF7Ap19A,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323807,phiIBB-PF7Ap20,phiIBB-PF7Ap20,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323808,phiIBB-PF7Ap21,phiIBB-PF7Ap21,-,-,-,-,putative exonuclease,protein-coding,-,-,-,putative exonuclease,20201220,-
942165,10323809,phiIBB-PF7Ap22,phiIBB-PF7Ap22,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323810,phiIBB-PF7Ap23,phiIBB-PF7Ap23,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323811,phiIBB-PF7Ap24,phiIBB-PF7Ap24,-,-,-,-,tail assembly protein,protein-coding,-,-,-,tail assembly protein,20201220,-
942165,10323812,phiIBB-PF7Ap25,phiIBB-PF7Ap25,-,-,-,-,head-tail connector protein,protein-coding,-,-,-,head-tail connector protein,20201220,-
942165,10323813,phiIBB-PF7Ap26,phiIBB-PF7Ap26,-,-,-,-,capsid assembly protein,protein-coding,-,-,-,capsid assembly protein,20201220,-
942165,10323814,phiIBB-PF7Ap27,phiIBB-PF7Ap27,-,-,-,-,minor capsid protein 10B,protein-coding,-,-,-,minor capsid protein 10B,20201220,-
942165,10323815,phiIBB-PF7Ap28,phiIBB-PF7Ap28,-,-,-,-,major capsid protein 10A,protein-coding,-,-,-,major capsid protein 10A,20201220,-
942165,10323816,phiIBB-PF7Ap29,phiIBB-PF7Ap29,-,-,-,-,tail tubular protein A,protein-coding,-,-,-,tail tubular protein A,20201220,-
942165,10323817,phiIBB-PF7Ap30,phiIBB-PF7Ap30,-,-,-,-,tail tubular protein B,protein-coding,-,-,-,tail tubular protein B,20201220,-
942165,10323818,phiIBB-PF7Ap31,phiIBB-PF7Ap31,-,-,-,-,internal virion protein A,protein-coding,-,-,-,internal virion protein A,20201220,-
942165,10323819,phiIBB-PF7Ap32,phiIBB-PF7Ap32,-,-,-,-,internal virion protein B,protein-coding,-,-,-,internal virion protein B,20201220,-
942165,10323820,phiIBB-PF7Ap33,phiIBB-PF7Ap33,-,-,-,-,internal virion protein C,protein-coding,-,-,-,internal virion protein C,20201220,-
942165,10323821,phiIBB-PF7Ap34,phiIBB-PF7Ap34,-,-,-,-,internal virion protein D,protein-coding,-,-,-,internal virion protein D,20201220,-
942165,10323822,phiIBB-PF7Ap35,phiIBB-PF7Ap35,-,-,-,-,tail fiber protein,protein-coding,-,-,-,tail fiber protein,20201220,-
942165,10323823,phiIBB-PF7Ap36,phiIBB-PF7Ap36,-,-,-,-,lysis protein,protein-coding,-,-,-,lysis protein,20210123,-
942165,10323824,phiIBB-PF7Ap37,phiIBB-PF7Ap37,-,-,-,-,DNA packaging/maturation protein A,protein-coding,-,-,-,DNA packaging/maturation protein A,20210123,-
942165,10323825,phiIBB-PF7Ap38,phiIBB-PF7Ap38,-,-,-,-,putative cell lysis protein - endopeptidase,protein-coding,-,-,-,putative cell lysis protein - endopeptidase,20201220,-
942165,10323826,phiIBB-PF7Ap39,phiIBB-PF7Ap39,-,-,-,-,DNA packaging protein B,protein-coding,-,-,-,DNA packaging protein B,20201220,-
942165,10323827,phiIBB-PF7Ap39A,phiIBB-PF7Ap39A,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323828,phiIBB-PF7Ap40,phiIBB-PF7Ap40,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323829,phiIBB-PF7Ap41,phiIBB-PF7Ap41,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323830,phiIBB-PF7Ap42,phiIBB-PF7Ap42,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323831,phiIBB-PF7Ap43,phiIBB-PF7Ap43,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323832,phiIBB-PF7Ap44,phiIBB-PF7Ap44,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323833,phiIBB-PF7Ap45,phiIBB-PF7Ap45,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323834,phiIBB-PF7Ap46,phiIBB-PF7Ap46,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10323835,phiIBB-PF7Ap00,phiIBB-PF7Ap00,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
942165,10354686,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene (Pseudomonas fluorescens bacteriophage phiIBB-PF7A).,other,-,-,-,-,20200624,-
